product,product-href,price,mobo-type,chipset
GIGABYTE GA-Z270-HD3 (rev. 1.0) LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813128974,139,intel,lga-1151
ASUS ROG MAXIMUS VIII GENE LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 Micro ATX Intel Gaming Motherboard,https://www.newegg.com/asus-rog-maximus-viii-gene/p/N82E16813132569,null,intel,lga-1151
ASUS Intel ROG STRIX Z390-H GAMING Socket LGA 1151 DDR4 ATX Motherboard (90MB0YU0-M0EAY0),https://www.newegg.com/p/1JW-000C-007D8,268,intel,lga-1151
ASUS Intel TUF B360M-PLUS GAMING Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0WN0-M0EAY0),https://www.newegg.com/p/1JW-000C-00776,132,intel,lga-1151
ASUS Q170M-C/CSM LGA 1151 Intel Q170 HDMI SATA 6Gb/s USB 3.0 uATX Intel Motherboard,https://www.newegg.com/p/N82E16813132687,145,intel,lga-1151
ASUS B150 PRO GAMING/AURA LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132693,216,intel,lga-1151
MSI Z390-A PRO Socket LGA1151 Intel Z390 SATAIII 6Gb/s USB3.1 ATX Motherboard,https://www.newegg.com/p/1JW-001M-004V0,168,intel,lga-1151
GIGABYTE GA-H110M-S2H (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Micro ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813128930,94,intel,lga-1151
ASUS H110M-K LGA 1151 Intel H110 SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132735,109,intel,lga-1151
GIGABYTE GA-Z170N-WIFI (rev. 1.0) LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813128847,399,intel,lga-1151
ASUS ROG B150I PRO GAMING/WIFI/AURA LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/asus-rog-b150i-pro-gaming-wifi-aura/p/N82E16813132720,"1,725",intel,lga-1151
MSI Z270 XPOWER GAMING TITANIUM LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130968,null,intel,lga-1151
ASUS ROG MAXIMUS VIII IMPACT LGA 1151 Intel Z170 Intel USB 3.1 U.2 Mini ITX Intel Gaming Motherboard,https://www.newegg.com/asus-rog-maximus-viii-impact/p/N82E16813132638,429,intel,lga-1151
GIGABYTE GA-Z170X-UD5 (rev. 1.0) LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128838,239,intel,lga-1151
Gigabyte GA-H110-D3A 6 GPU LGA 1151 Mining Motherboard crypto mining Ethereum,https://www.newegg.com/p/1JW-002F-000H4,155,intel,lga-1151
ASUS Intel ROG STRIX B360-H GAMING Socket LGA 1151 DDR4 ATX Motherboard (90MB0WM0-M0EAY0),https://www.newegg.com/p/1JW-000C-00790,193,intel,lga-1151
MSI MSI Gaming Z170A KRAIT GAMING LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/msi-gaming-z170a-krait-gaming/p/N82E16813130868,399,intel,lga-1151
ASUS H170-PRO/CSM LGA 1151 Intel H170 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132576,891,intel,lga-1151
GIGABYTE GA-H110N (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813128899,127,intel,lga-1151
MSI Z270 SLI PLUS LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130978,219,intel,lga-1151
"MSI B150M MORTAR ARCTIC LGA 1151 Intel B150 HDMI SATA 6Gb/s Motherboard, No Original Box",https://www.newegg.com/p/1JW-001M-005A1,129,intel,lga-1151
ASUS Intel TUF B360M-E GAMING Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0WK0-M0EAY0),https://www.newegg.com/p/1JW-000C-007A6,153,intel,lga-1151
BIOSTAR TB250-BTC LGA 1151 Intel B250 SATA 6Gb/s USB 3.0 ATX Motherboard for Cryptocurrency Mining (BTC),https://www.newegg.com/p/N82E16813138449,142,intel,lga-1151
ASUS H110I-PLUS/CSM LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.1 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813132717,184,intel,lga-1151
ASUS TUF SABERTOOTH Z170 S LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/asus-tuf-sabertooth-z170-s/p/N82E16813132715,null,intel,lga-1151
MSI Z270 GAMING M5 LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813130970,549,intel,lga-1151
ASUS Z170-E LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132691?&quicklink=true,228,intel,lga-1151
ASUS Z170 Pro Gaming/AURA LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132877,274,intel,lga-1151
ASUS ROG MAXIMUS VIII HERO/Whetstone LGA1151 DDR4 DP HDMI M.2 USB 3.1 Z170 ATX Motherboard,https://www.newegg.com/asus-rog-maximus-viii-hero-whetstone/p/N82E16813132855,343,intel,lga-1151
ASUS ROG STRIX B250G GAMING LGA1151 DDR4 HDMI DVI M.2 Micro-ATX Motherboard with USB 3.1,https://www.newegg.com/asus-rog-strix-b250g-gaming/p/N82E16813132976,259,intel,lga-1151
MSI Z170M MORTAR LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.0 uATX Intel Motherboard,https://www.newegg.com/p/N82E16813130877,null,intel,lga-1151
ASUS ROG STRIX B250H GAMING LGA1151 DDR4 HDMI DVI M.2 B250 ATX Motherboard with USB 3.1,https://www.newegg.com/asus-rog-strix-b250h-gaming/p/N82E16813132975,207,intel,lga-1151
ASUS PRIME H310M-K R2.0 - Motherboard - micro ATX - LGA1151 Socket - H310 - USB 3.1 Gen 1 - Gigabit LAN - onboard graphi,https://www.newegg.com/p/1JW-000C-007B1,97,intel,lga-1151
ASUS B150M-C LGA 1151 Intel B150 DDR4 Micro ATX Motherboard (90MB0P00-M0EAY0),https://www.newegg.com/p/1JW-000C-00M02,170,intel,lga-1151
ASUS ROG MAXIMUS VIII HERO ALPHA LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/asus-rog-maximus-viii-hero-alpha/p/N82E16813132699,428,intel,lga-1151
BIOSTAR Hi-Fi B150S1 D4 Ver. 6.x LGA 1151 Intel B150 SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813138424,181,intel,lga-1151
MSI MSI Gaming B150A Gaming Pro LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/msi-gaming-b150a-gaming-pro/p/N82E16813130887,null,intel,lga-1151
JetWay JNF594-Q170 LGA 1151 Intel Q170 HDMI SATA 6Gb/s USB 3.0 Mini ITX Motherboards - Intel,https://www.newegg.com/p/N82E16813153308,219,intel,lga-1151
BIOSTAR TB250-BTC+ LGA 1151 Intel B250 SATA 6Gb/s ATX Intel Motherboard,https://www.newegg.com/p/N82E16813138468,70,intel,lga-1151
ASUS ROG Maximus IX Hero Z270 LGA1151 DDR4 DP HDMI M.2 USB 3.1 ATX Motherboard,https://www.newegg.com/asus-rog-maximus-ix-hero/p/N82E16813132927,406,intel,lga-1151
ASUS B150-PLUS LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132721,243,intel,lga-1151
MSI B150M Pro-D Micro ATX Intel LGA1151 DDR4 Desktop Motherboard(Manufacturer refurbishe.d),https://www.newegg.com/p/1JW-001M-007K4?&quicklink=true,79,intel,lga-1151
ASUS PRIME B250M-A LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132947,197,intel,lga-1151
ASUS Intel TUF B360-PLUS GAMING Socket LGA 1151 DDR4 ATX Motherboard (90MB0X10-M0EAY0),https://www.newegg.com/p/1JW-000C-007D5,165,intel,lga-1151
Colorful Battle AXE C.Z170 Plus V21 Motherboard Mainboard Systemboard for Intel Z170/LGA 1151 DDR4 ATX SATA-E Support CrossFireX for Desktop,https://www.newegg.com/p/1JW-001X-00006,317,intel,lga-1151
BIOSTAR RACING Z170GTN LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.0 Mini ITX Motherboards - Intel,https://www.newegg.com/p/N82E16813138437,456,intel,lga-1151
ASUS Prime H310I-PLUS R2.0/CSM LGA 1151 Intel H310 SATA 6Gb/s Mini ITX Intel Motherboard,https://www.newegg.com/asus-prime-h310i-plus-r2-0-csm/p/N82E16813119266,105,intel,lga-1151
ASUS ROG Maximus IX Formula LGA1151 DDR4 DP HDMI M.2 Z270 ATX Motherboard,https://www.newegg.com/asus-rog-maximus-ix-formula/p/N82E16813132925,null,intel,lga-1151
ASUS Intel PRIME B360M-C/CSM Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0W80-M0EAYC),https://www.newegg.com/p/1JW-000C-007A2,110,intel,lga-1151
MSI H170A PC Mate LGA 1151 Intel H170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130885,88,intel,lga-1151
ASUS Intel PRIME B360M-A Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0WQ0-M0EAY0),https://www.newegg.com/p/1JW-000C-00778,111,intel,lga-1151
MSI B150M Pro-VDH LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.1 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130906,155,intel,lga-1151
ASUS PRIME B250M-PLUS LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.0 Micro ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132945,221,intel,lga-1151
MSI MSI Gaming Z170 Krait Gaming LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/msi-gaming-z170-krait-gaming/p/N82E16813130879,null,intel,lga-1151
ASUS ROG STRIX H270F GAMING LGA 1151 Intel H270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/asus-rog-strix-h270f-gaming/p/N82E16813132932,302,intel,lga-1151
ASUS ROG MAXIMUS VIII HERO LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Gaming Motherboard,https://www.newegg.com/asus-rog-maximus-viii-hero/p/N82E16813132565,null,intel,lga-1151
ASUS Intel ROG STRIX B360-G GAMING Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0WD0-M0EAY0),https://www.newegg.com/p/1JW-000C-007C7,174,intel,lga-1151
GIGABYTE GA-Z170X-UD3 (rev. 1.0) LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128840,399,intel,lga-1151
Gigabyte Intel B360M D3P Socket LGA 1151 DDR4 Micro ATX Motherboard (B360M D3P),https://www.newegg.com/p/1JW-000J-00149,145,intel,lga-1151
GIGABYTE GA-B250-HD3 (rev. 1.0) LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboards,https://www.newegg.com/p/N82E16813128988,199,intel,lga-1151
MSI Z270 KRAIT GAMING LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130975,149,intel,lga-1151
MSI MEG Z390 GODLIKE Socket LGA1151 Intel Z390 SATAIII USB3.1 ATX Motherboard,https://www.newegg.com/p/1JW-001M-004V2,"1,059",intel,lga-1151
H110 LGA1151 DDR3 Motherboard 16GB dual channel Mainboard (3SATA+1mSATA),https://www.newegg.com/p/1JW-003D-00013,74,intel,lga-1151
GIGABYTE G1 Gaming GA-Z170X-Gaming 3 (rev. 1.0) LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/gigabyte-g1-gaming-ga-z170x-gaming-3/p/N82E16813128837,399,intel,lga-1151
ASUS Intel PRIME H310M-A R2.0 Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0Z10-M0EAY0),https://www.newegg.com/p/1JW-000C-007D3,107,intel,lga-1151
"ASUS PRIME B360M-K - Motherboard - micro ATX - LGA1151 Socket - B360 - USB 3.1 Gen 1, USB 3.1 Gen 2 - Gigabit LAN - onbo",https://www.newegg.com/p/1JW-000C-00794,130,intel,lga-1151
MSI Z170A Krait Gaming 3X LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130920,null,intel,lga-1151
MSI Z270 GAMING PRO CARBON LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130973,419,intel,lga-1151
ASUS Intel TUF B360-PRO GAMING Socket LGA 1151 DDR4 ATX Motherboard (90MB0X00-M0EAY0),https://www.newegg.com/p/1JW-000C-007B7,165,intel,lga-1151
MSI MSI Gaming Z170A-G45 Gaming LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/msi-gaming-z170a-g45-gaming/p/N82E16813130875,349,intel,lga-1151
BIOSTAR TB250-BTC PRO LGA 1151 Intel B250 SATA 6Gb/s USB 3.0 ATX Intel Motherboard for Cryptocurrency Mining (BTC),https://www.newegg.com/p/N82E16813138454,82,intel,lga-1151
ASUS PRIME B250M-K LGA 1151 Intel B250 SATA 6Gb/s USB 3.0 Micro ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132948,179,intel,lga-1151
ASUS Intel ROG STRIX H370-F GAMING Socket LGA 1151 DDR4 ATX Motherboard (90MB0WF0-M0EAY0),https://www.newegg.com/p/1JW-000C-007B0,218,intel,lga-1151
Gigabyte GA-B250-FinTech 12 GPU Mining Motherboard crypto mining Ethereal ETH ETC ZEC,https://www.newegg.com/p/1JW-002F-000H6,101,intel,lga-1151
MSI B150M Pro-VD LGA 1151 Intel B150 SATA 6Gb/s USB 3.1 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130895,null,intel,lga-1151
GIGABYTE GA-H110M-A (rev. 1.0) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128873,99,intel,lga-1151
ASUS Z170I PRO GAMING LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813132641,360,intel,lga-1151
ASUS Q170M2 LGA 1151 Intel Q170 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132888,221,intel,lga-1151
MSI Z270 GAMING M7 LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboards,https://www.newegg.com/p/N82E16813130969,179,intel,lga-1151
SUPERMICRO SuperO MBD-C7Z170-OCE-O LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/supermicro-supero-mbd-c7z170-oce-o/p/N82E16813183020,401,intel,lga-1151
ASUS ROG Maximus IX Code LGA1151 DDR4 DP HDMI M.2 Z270 ATX Motherboard with onboard AC Wifi and USB 3.1,https://www.newegg.com/asus-rog-maximus-ix-code/p/N82E16813132926,399,intel,lga-1151
ECS H110M-SI02 (89-206-KQ6201) LGA 1151 Intel H110 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813135413,63,intel,lga-1151
MSI H270-A PRO LGA1151/ Intel H270/ DDR4/ 2-Way CrossFireX/ SATA3 & USB 3.1/ M.2/ A&GbE/ ATX Motherboard,https://www.newegg.com/msi-intel-h270-chipset-h270-a-pro/p/1JW-001M-001C8,null,intel,lga-1151
ASUS Z170-A LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132566,null,intel,lga-1151
MSI Z270 GAMING PLUS LGA 1151 Intel Z270 SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130997,234,intel,lga-1151
ASUS P10S-I (90SB05E0-M0UAY0) LGA 1151 Intel C232 SATA 6Gb/s USB 3.0 Mini ITX Intel Motherboard,https://www.newegg.com/p/N82E16813132916,245,intel,lga-1151
ASRock Q170M vPro LGA 1151 Intel Q170 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813157646,83,intel,lga-1151
ASUS H110M-R - Motherboard - micro ATX - LGA1151 Socket - H110 - USB 3.0 - Gigabit LAN - onboard graphics (CPU required) - HD Audio (8-channel),https://www.newegg.com/p/N82E16813132918,98,intel,lga-1151
ASUS Intel PRIME Z390M-PLUS Socket LGA 1151 DDR4 Micro ATX Motherboard (90MB0Z60-M0EAY0),https://www.newegg.com/p/1JW-000C-007B2,186,intel,lga-1151
MSI Z270 PC MATE LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130979,267,intel,lga-1151
ASUS ROG MAXIMUS VIII RANGER LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/asus-rog-maximus-viii-ranger/p/N82E16813132586,372,intel,lga-1151
MSI Z170A GAMING M7 LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/1JW-001M-006Y6?&quicklink=true,150,intel,lga-1151
ASUS B250 MINING EXPERT LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 ATX Intel Cryptocurrency Mining Motherboard,https://www.newegg.com/asus-131206-b250-mining-expert/p/N82E16813119028,129,intel,lga-1151
ASUS PRIME H270-PLUS/CSM LGA 1151 Intel H270 HDMI SATA 6Gb/s USB 3.1 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132942,132,intel,lga-1151
ASRock H110 Pro BTC+ LGA 1151 Intel H110 SATA 6Gb/s ATX Intel for Cryptocurrency Mining (BTC) Motherboard,https://www.newegg.com/p/N82E16813157781,101,intel,lga-1151
MSI Z170A GAMING M3 LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130874,229,intel,lga-1151
MSI Z170-A PRO LGA 1151 Intel Z170 SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130892,216,intel,lga-1151
ASUS Z170-AR LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132840,null,intel,lga-1151
GIGABYTE GA-B150M-D3H (rev. 1.0) LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128874,119,intel,lga-1151
MSI Z170A SLI LGA 1151 Intel Z170 SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130902,null,intel,lga-1151
MSI H110M PRO-D LGA 1151 Intel H110 SATA 6Gb/s USB 3.1 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130924,149,intel,lga-1151
MSI Z170A SLI Plus LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130900,null,intel,lga-1151
ASUS H110M-C/CSM LGA 1151 Intel H110 SATA 6Gb/s USB 3.0 uATX Intel Motherboard,https://www.newegg.com/p/N82E16813132690,135,intel,lga-1151
ASRock H110 Pro BTC+ LGA 1151 Intel H110 SATA 6Gb/s USB 3.0 ATX Intel for Cryptocurrency Mining (BTC) Motherboard,https://www.newegg.com/p/1JW-001Z-00114,168,intel,lga-1151
ASUS ROG STRIX B250F GAMING LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Motherboards - Intel,https://www.newegg.com/asus-rog-strix-b250f-gaming/p/N82E16813132933,220,intel,lga-1151
MSI B250 PC MATE LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813130988,null,intel,lga-1151
BIOSTAR RACING Z170GT7 LGA 1151 Intel Z170 HDMI USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/biostar-racing-z170gt7/p/N82E16813138421,464,intel,lga-1151
GIGABYTE GA-Z170M-D3H (rev. 1.0) LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.0 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813128845,179,intel,lga-1151
GIGABYTE GA-B250-FinTech (Rev 1.0) LGA 1151 Intel B250 Cryptocurrency Mining (BTC) Motherboard,https://www.newegg.com/p/N82E16813145052,149,intel,lga-1151
ASUS B150M-A/M.2 LGA 1151 Intel B150 HDMI SATA 6Gb/s USB 3.0 Micro ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132872,490,intel,lga-1151
ASUS Intel TUF Z390-PRO GAMING Socket LGA 1151 DDR4 ATX Motherboard (90MB0YA0-M0EAY0),https://www.newegg.com/p/1JW-000C-007D9,260,intel,lga-1151
ASUS ROG STRIX Z270G GAMING LGA1151 DDR4 DP HDMI M.2 mATX Motherboard with onboard AC Wifi and USB 3.1,https://www.newegg.com/p/N82E16813132929,377,intel,lga-1151
ASUS P10S WS (90SB05T0-M0EAY0) LGA 1151 Intel C236 HDMI SATA 6Gb/s USB 3.1 USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132915,348,intel,lga-1151
MSI Z370M MORTAR Micro ATX Intel LGA1151 DDR4 Gaming Desktop Motherboard(open bo.x),https://www.newegg.com/p/1JW-001M-007K1,169,intel,lga-1151
GIGABYTE GA-B250M-Gaming 3 (rev. 1.0) LGA 1151 Intel B250 HDMI SATA 6Gb/s USB 3.1 Micro ATX Intel Motherboard,https://www.newegg.com/p/N82E16813145007,139,intel,lga-1151
ASUS PRIME Z270-P LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.0 ATX Motherboards - Intel,https://www.newegg.com/p/N82E16813132939,298,intel,lga-1151
ASUS ROG MAXIMUS IX APEX LGA 1151 Intel Z270 SATA 6Gb/s Extended ATX Intel Motherboard,https://www.newegg.com/asus-rog-maximus-ix-apex/p/N82E16813132953,524,intel,lga-1151
MSI H110M PRO-VD PLUS LGA 1151 Intel H110 SATA 6Gb/s USB 3.1 Micro ATX Motherboard - Intel,https://www.newegg.com/p/N82E16813130940,198,intel,lga-1151
ASUS ROG STRIX Z270I GAMING LGA 1151 Intel Z270 HDMI SATA 6Gb/s USB 3.0 Mini ITX Motherboards - Intel,https://www.newegg.com/asus-rog-strix-z270i-gaming/p/N82E16813132954,499,intel,lga-1151
ASUS Z170-P LGA 1151 Intel Z170 HDMI SATA 6Gb/s USB 3.0 ATX Intel Motherboard,https://www.newegg.com/p/N82E16813132571,524,intel,lga-1151
