product,product-href,price
"Antec Katana RGB Memory, 16GB (2x8GB) DDR4 3200 (PC4-25600) C16 Desktop",https://www.amazon.com/Antec-Katana-Memory-PC4-25600-Desktop/dp/B085ZXV4XF/ref=sr_1_366?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-366&ts_id=172500,119
Patriot Signature Line 8GB (2 x 4GB) 288-Pin DDR4 PC4-19200 2400MHz Memory Module Kit PSD48G2400K,https://www.amazon.com/Patriot-Signature-288-Pin-PC4-19200-2400MHz-PSD48G2400K/dp/B016A29ETY/ref=sr_1_789?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-789&ts_id=172500,34
16Gb (2X8Gb) Ram Memory Compatible with Dell Inspiron 23 5348 by CMS A7,https://www.amazon.com/16Gb-2X8Gb-Memory-Compatible-Inspiron/dp/B06WLM6G3H/ref=sr_1_562?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-562&ts_id=172500,66
V-Color Skywalker Series 16GB (2 x 8GB) DDR4 3000MHz (PC4-24000) CL15 1.35V Desktop Memory Model Grey (TA48G30S815GK),https://www.amazon.com/V-Color-Skywalker-3000MHz-PC4-24000-TA48G30S815GK/dp/B07L9VBCC7/ref=sr_1_858?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-858&ts_id=172500,71
"8Gb (2X4Gb) Memory Ram Compatible with Lenovo G560 0679 Series Ddr3-Pc8500, Pc1066 Sodimm (A35",https://www.amazon.com/Memory-Compatible-Lenovo-G560-Ddr3-Pc8500/dp/B00DERA2TU/ref=sr_1_851?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-851&ts_id=172500,31
4GB (2 X 2GB) DDR2 800MHz PC2-6400 240-pin Memory RAM DIMM for Desktop PC,https://www.amazon.com/800MHz-PC2-6400-240-pin-Memory-Desktop/dp/B08BW3VB71/ref=sr_1_311?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-311&ts_id=172500,16
Patriot Viper Gaming RGB Series DDR4 DRAM 3200MHz 16GB Kit - Black - RGB Color Profiles,https://www.amazon.com/Patriot-Viper-Gaming-DDR4-3200MHz/dp/B07CX2X83Y/ref=sr_1_45?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-45&ts_id=172500,87
32Gb (4X8Gb) Memory Ram Compatible with Hp/Compaq Elite 8200 Sff/Mt/CMT Desktop by CMS C7,https://www.amazon.com/4X8Gb-Memory-Compatible-Compaq-Desktop/dp/B01L82PLJI/ref=sr_1_316?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-316&ts_id=172500,127
Silicon Power 16GB (2 x 8GB) DDR4-RAM-2400MHz (PC4 19200) 288-pin CL17 1.2V Non ECC Unbuffered 16GB-UDIMM Desktop Memory with Heatsink- Compatible with Intel Skylake/Haswell-E Platform,https://www.amazon.com/Silicon-Power-DDR4-RAM-2400MHz-Unbuffered-16GB-UDIMM/dp/B07LCP1JWS/ref=sr_1_100?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-100&ts_id=172500,57
G.Skill Trident Z Neo Series 32GB (2 x 16GB) 288-Pin SDRAM PC4-28800 DDR4 3600MHz CL16-19-19-39 1.35V Desktop Memory Model F4-3600C16D-32GTZNC,https://www.amazon.com/G-Skill-Trident-PC4-28800-CL16-19-19-39-F4-3600C16D-32GTZNC/dp/B07WTS8T2W/ref=sr_1_123?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-123&ts_id=172500,null
"16Gb (2X8Gb) Ram Memory Compatible with Lenovo Thinkpad T420 4177, 4178, 4180, 4236 Series by CMS Brand (A13)",https://www.amazon.com/2X8Gb-Memory-Compatible-Lenovo-Thinkpad/dp/B00B2OT9HI/ref=sr_1_887?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-887&ts_id=172500,66
Timetec Hynix IC 8GB DDR4 SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 2666MHz PC4-21300 Non ECC Unbuffered 1.2V CL19 1Rx8 Single Rank 260 Pin Computer Memory Ram Module Upgrade(8GB),https://www.amazon.com/Timetec-2666MHz-PC4-21300-Unbuffered-Computer/dp/B07P7Y441T/ref=sr_1_212?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-212&ts_id=172500,31
Arch Memory Replacement for HP 16 GB 288-Pin DDR4 UDIMM RAM for OMEN X Gaming Desktop Model 900-260XE,https://www.amazon.com/Arch-Memory-Certified-288-Pin-900-260XE/dp/B078HH9CRR/ref=sr_1_298?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-298&ts_id=172500,68
16GB (2x8GB) Memory RAM Compatible with Dell Inspiron 24 (3455) i3455-3240WHT by CMS A7,https://www.amazon.com/2x8GB-Memory-Compatible-Inspiron-i3455-3240WHT/dp/B073XTW9NT/ref=sr_1_523?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-523&ts_id=172500,66
A-Tech 32GB Kit (2 x 16GB) for Dell XPS 8930 T8930 8920 T8920 8910 T8910 8900 T8900 Desktop Computer Memory Ram Modules,https://www.amazon.com/Tech-Desktop-Computer-Memory-Modules/dp/B07KYZSJY6/ref=sr_1_393?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-393&ts_id=172500,199
Patriot Viper 4 Blackout Series DDR4 8GB (2 x 4GB) 3000MHz Kit,https://www.amazon.com/Patriot-Viper-Blackout-DDR4-3000MHz/dp/B07TVFBYPB/ref=sr_1_99?_encoding=UTF8&c=ts&dchild=1&keywords=Computer+Memory&qid=1594437592&s=pc&sr=1-99&ts_id=172500,42
